date,group,dissent
2018-01-25,Groupe La France insoumise,0.0
2018-01-25,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-24,Groupe La République en Marche,0.0
2018-01-24,Groupe Les Républicains,0.0
2018-01-24,Groupe du Mouvement Démocrate et apparentés,0.1428571428571429
2018-01-24,"Groupe UDI, Agir et Indépendants",0.0
2018-01-24,Groupe Socialistes et apparentés,0.0
2018-01-24,Groupe La France insoumise,0.0
2018-01-24,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-23,Groupe La République en Marche,0.0
2018-01-23,Groupe Les Républicains,0.0
2018-01-23,Groupe du Mouvement Démocrate et apparentés,0.5
2018-01-23,"Groupe UDI, Agir et Indépendants",
2018-01-23,Groupe Socialistes et apparentés,0.0
2018-01-23,Groupe La France insoumise,0.0
2018-01-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-22,Groupe La République en Marche,0.0
2018-01-22,Groupe Les Républicains,0.023809523809523836
2018-01-22,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-22,"Groupe UDI, Agir et Indépendants",0.0
2018-01-22,Groupe Socialistes et apparentés,0.0
2018-01-22,Groupe La France insoumise,0.0
2018-01-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-18,Groupe La République en Marche,0.0
2018-01-18,Groupe Les Républicains,0.0
2018-01-18,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-18,"Groupe UDI, Agir et Indépendants",0.0
2018-01-18,Groupe Socialistes et apparentés,0.0
2018-01-18,Groupe La France insoumise,
2018-01-18,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-18,Groupe La République en Marche,0.02941176470588236
2018-01-18,Groupe Les Républicains,0.0
2018-01-18,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2018-01-18,"Groupe UDI, Agir et Indépendants",
2018-01-18,Groupe Socialistes et apparentés,0.0
2018-01-18,Groupe La France insoumise,0.0
2018-01-18,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-20,Groupe La République en Marche,0.0714285714285714
2017-12-20,Groupe Les Républicains,0.0
2017-12-20,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-20,"Groupe UDI, Agir et Indépendants",
2017-12-20,Groupe Socialistes et apparentés,0.0
2017-12-20,Groupe La France insoumise,0.0
2017-12-20,Groupe de la Gauche démocrate et républicaine,
2017-12-20,Groupe La République en Marche,0.015873015873015928
2017-12-20,Groupe Les Républicains,0.0
2017-12-20,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-20,"Groupe UDI, Agir et Indépendants",0.0
2017-12-20,Groupe Socialistes et apparentés,0.0
2017-12-20,Groupe La France insoumise,0.0
2017-12-20,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-20,Groupe La République en Marche,0.0
2017-12-20,Groupe Les Républicains,0.0
2017-12-20,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-20,"Groupe UDI, Agir et Indépendants",0.0
2017-12-20,Groupe Socialistes et apparentés,0.0
2017-12-20,Groupe La France insoumise,0.0
2017-12-20,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-19,Groupe La République en Marche,0.016129032258064502
2017-12-19,Groupe Les Républicains,0.0
2017-12-19,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-19,"Groupe UDI, Agir et Indépendants",0.0
2017-12-19,Groupe Socialistes et apparentés,0.33333333333333337
2017-12-19,Groupe La France insoumise,0.0
2017-12-19,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-19,Groupe La République en Marche,0.0
2017-12-19,Groupe Les Républicains,0.0
2017-12-19,Groupe du Mouvement Démocrate et apparentés,0.08333333333333337
2017-12-19,"Groupe UDI, Agir et Indépendants",0.0
2017-12-19,Groupe Socialistes et apparentés,0.19999999999999996
2017-12-19,Groupe La France insoumise,0.0
2017-12-19,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-19,Groupe La République en Marche,0.08974358974358976
2017-12-19,Groupe Les Républicains,0.0
2017-12-19,Groupe du Mouvement Démocrate et apparentés,0.09090909090909094
2017-12-19,"Groupe UDI, Agir et Indépendants",0.0
2017-12-19,Groupe Socialistes et apparentés,0.19999999999999996
2017-12-19,Groupe La France insoumise,0.0
2017-12-19,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-19,Groupe La République en Marche,0.0
2017-12-19,Groupe Les Républicains,0.26595744680851063
2017-12-19,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-19,"Groupe UDI, Agir et Indépendants",0.0
2017-12-19,Groupe Socialistes et apparentés,0.0
2017-12-19,Groupe La France insoumise,0.0
2017-12-19,Groupe de la Gauche démocrate et républicaine,0.06666666666666665
2017-12-18,Groupe La République en Marche,0.0
2017-12-18,Groupe Les Républicains,0.0
2017-12-18,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-18,"Groupe UDI, Agir et Indépendants",0.0
2017-12-18,Groupe Socialistes et apparentés,0.0
2017-12-18,Groupe La France insoumise,0.0
2017-12-18,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-18,Groupe La République en Marche,0.04166666666666663
2017-12-18,Groupe Les Républicains,0.0
2017-12-18,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-18,"Groupe UDI, Agir et Indépendants",0.0
2017-12-18,Groupe Socialistes et apparentés,0.0
2017-12-18,Groupe La France insoumise,0.0
2017-12-18,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-15,Groupe La République en Marche,0.0
2017-12-15,Groupe Les Républicains,0.0
2017-12-15,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2017-12-15,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2017-12-15,Groupe Socialistes et apparentés,0.0
2017-12-15,Groupe La France insoumise,0.0
2017-12-15,Groupe de la Gauche démocrate et républicaine,
2017-12-13,Groupe La République en Marche,0.0
2017-12-13,Groupe Les Républicains,0.0
2017-12-13,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-13,"Groupe UDI, Agir et Indépendants",0.0
2017-12-13,Groupe Socialistes et apparentés,0.0
2017-12-13,Groupe La France insoumise,0.0
2017-12-13,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-12,Groupe La République en Marche,0.0
2017-12-12,Groupe Les Républicains,0.0
2017-12-12,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-12,"Groupe UDI, Agir et Indépendants",0.0
2017-12-12,Groupe Socialistes et apparentés,0.0
2017-12-12,Groupe La France insoumise,0.0
2017-12-12,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-12,Groupe La République en Marche,0.0
2017-12-12,Groupe Les Républicains,0.0
2017-12-12,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-12,"Groupe UDI, Agir et Indépendants",0.0
2017-12-12,Groupe Socialistes et apparentés,0.0
2017-12-12,Groupe La France insoumise,0.0
2017-12-12,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-08,Groupe La République en Marche,0.0
2017-12-08,Groupe Les Républicains,0.33333333333333337
2017-12-08,Groupe du Mouvement Démocrate et apparentés,
2017-12-08,"Groupe UDI, Agir et Indépendants",0.0
2017-12-08,Groupe Socialistes et apparentés,
2017-12-08,Groupe La France insoumise,0.0
2017-12-08,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-08,Groupe La République en Marche,0.0
2017-12-08,Groupe Les Républicains,0.0
2017-12-08,Groupe du Mouvement Démocrate et apparentés,
2017-12-08,"Groupe UDI, Agir et Indépendants",0.0
2017-12-08,Groupe Socialistes et apparentés,0.0
2017-12-08,Groupe La France insoumise,0.0
2017-12-08,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-08,Groupe La République en Marche,0.19999999999999996
2017-12-08,Groupe Les Républicains,0.0
2017-12-08,Groupe du Mouvement Démocrate et apparentés,
2017-12-08,"Groupe UDI, Agir et Indépendants",0.0
2017-12-08,Groupe Socialistes et apparentés,0.0
2017-12-08,Groupe La France insoumise,0.0
2017-12-08,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-07,Groupe La République en Marche,0.15625
2017-12-07,Groupe Les Républicains,0.0
2017-12-07,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-07,"Groupe UDI, Agir et Indépendants",0.0
2017-12-07,Groupe Socialistes et apparentés,0.0
2017-12-07,Groupe La France insoumise,0.0
2017-12-07,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-07,Groupe La République en Marche,0.0
2017-12-07,Groupe Les Républicains,0.0
2017-12-07,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-07,"Groupe UDI, Agir et Indépendants",0.0
2017-12-07,Groupe Socialistes et apparentés,0.0
2017-12-07,Groupe La France insoumise,0.0
2017-12-07,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-07,Groupe La République en Marche,0.049180327868852514
2017-12-07,Groupe Les Républicains,0.5
2017-12-07,Groupe du Mouvement Démocrate et apparentés,0.5
2017-12-07,"Groupe UDI, Agir et Indépendants",0.0
2017-12-07,Groupe Socialistes et apparentés,0.0
2017-12-07,Groupe La France insoumise,0.0
2017-12-07,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-07,Groupe La République en Marche,0.0
2017-12-07,Groupe Les Républicains,0.0
2017-12-07,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-07,"Groupe UDI, Agir et Indépendants",0.0
2017-12-07,Groupe Socialistes et apparentés,0.0
2017-12-07,Groupe La France insoumise,0.0
2017-12-07,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-06,Groupe La République en Marche,0.12195121951219512
2017-12-06,Groupe Les Républicains,0.0
2017-12-06,Groupe du Mouvement Démocrate et apparentés,
2017-12-06,"Groupe UDI, Agir et Indépendants",0.0
2017-12-06,Groupe Socialistes et apparentés,0.0
2017-12-06,Groupe La France insoumise,0.0
2017-12-06,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-06,Groupe La République en Marche,0.0
2017-12-06,Groupe Les Républicains,0.0
2017-12-06,Groupe du Mouvement Démocrate et apparentés,0.2857142857142857
2017-12-06,"Groupe UDI, Agir et Indépendants",0.0
2017-12-06,Groupe Socialistes et apparentés,0.0
2017-12-06,Groupe La France insoumise,0.0
2017-12-06,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-06,Groupe La République en Marche,0.12727272727272732
2017-12-06,Groupe Les Républicains,0.0
2017-12-06,Groupe du Mouvement Démocrate et apparentés,0.2857142857142857
2017-12-06,"Groupe UDI, Agir et Indépendants",0.0
2017-12-06,Groupe Socialistes et apparentés,0.0
2017-12-06,Groupe La France insoumise,0.0
2017-12-06,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-06,Groupe La République en Marche,0.16666666666666663
2017-12-06,Groupe Les Républicains,0.0
2017-12-06,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-06,"Groupe UDI, Agir et Indépendants",0.0
2017-12-06,Groupe Socialistes et apparentés,0.33333333333333337
2017-12-06,Groupe La France insoumise,0.0
2017-12-06,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.0
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.19999999999999996
2017-12-05,Groupe La France insoumise,0.0
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.0
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.4
2017-12-05,Groupe La France insoumise,0.0
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.018867924528301883
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.0
2017-12-05,Groupe La France insoumise,
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.0
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.0
2017-12-05,Groupe La France insoumise,0.0
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.0
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.0
2017-12-05,Groupe La France insoumise,
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.0
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.25
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.0
2017-12-05,Groupe La France insoumise,0.0
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-05,Groupe La République en Marche,0.0
2017-12-05,Groupe Les Républicains,0.0
2017-12-05,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2017-12-05,"Groupe UDI, Agir et Indépendants",0.0
2017-12-05,Groupe Socialistes et apparentés,0.25
2017-12-05,Groupe La France insoumise,0.0
2017-12-05,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-04,Groupe La République en Marche,0.11904761904761907
2017-12-04,Groupe Les Républicains,0.0
2017-12-04,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2017-12-04,"Groupe UDI, Agir et Indépendants",0.0
2017-12-04,Groupe Socialistes et apparentés,0.0
2017-12-04,Groupe La France insoumise,0.0
2017-12-04,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-04,Groupe La République en Marche,0.04081632653061229
2017-12-04,Groupe Les Républicains,0.1428571428571429
2017-12-04,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2017-12-04,"Groupe UDI, Agir et Indépendants",0.25
2017-12-04,Groupe Socialistes et apparentés,0.0
2017-12-04,Groupe La France insoumise,0.0
2017-12-04,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-04,Groupe La République en Marche,0.020408163265306145
2017-12-04,Groupe Les Républicains,0.0
2017-12-04,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-04,"Groupe UDI, Agir et Indépendants",0.0
2017-12-04,Groupe Socialistes et apparentés,0.0
2017-12-04,Groupe La France insoumise,0.0
2017-12-04,Groupe de la Gauche démocrate et républicaine,0.0
2017-12-04,Groupe La République en Marche,0.0
2017-12-04,Groupe Les Républicains,0.0
2017-12-04,Groupe du Mouvement Démocrate et apparentés,0.0
2017-12-04,"Groupe UDI, Agir et Indépendants",0.0
2017-12-04,Groupe Socialistes et apparentés,0.0
2017-12-04,Groupe La France insoumise,0.0
2017-12-04,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-30,Groupe La République en Marche,0.5588235294117647
2017-11-30,Groupe Les Républicains,0.0
2017-11-30,Groupe du Mouvement Démocrate et apparentés,0.17391304347826086
2017-11-30,"Groupe UDI, Agir et Indépendants",
2017-11-30,Groupe Socialistes et apparentés,
2017-11-30,Groupe La France insoumise,0.0
2017-11-30,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-30,Groupe La République en Marche,0.0
2017-11-30,Groupe Les Républicains,0.0
2017-11-30,Groupe du Mouvement Démocrate et apparentés,0.0
2017-11-30,"Groupe UDI, Agir et Indépendants",
2017-11-30,Groupe Socialistes et apparentés,
2017-11-30,Groupe La France insoumise,0.0
2017-11-30,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-29,Groupe La République en Marche,0.08510638297872342
2017-11-29,Groupe Les Républicains,0.0
2017-11-29,Groupe du Mouvement Démocrate et apparentés,0.0
2017-11-29,"Groupe UDI, Agir et Indépendants",0.0
2017-11-29,Groupe Socialistes et apparentés,0.0
2017-11-29,Groupe La France insoumise,0.0
2017-11-29,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-29,Groupe La République en Marche,0.0
2017-11-29,Groupe Les Républicains,0.0
2017-11-29,Groupe du Mouvement Démocrate et apparentés,0.0
2017-11-29,"Groupe UDI, Agir et Indépendants",0.0
2017-11-29,Groupe Socialistes et apparentés,0.0
2017-11-29,Groupe La France insoumise,0.0
2017-11-29,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-28,Groupe La République en Marche,0.045454545454545414
2017-11-28,Groupe Les Républicains,0.0
2017-11-28,Groupe du Mouvement Démocrate et apparentés,0.0
2017-11-28,"Groupe UDI, Agir et Indépendants",0.0
2017-11-28,Groupe Socialistes et apparentés,0.0
2017-11-28,Groupe La France insoumise,0.0
2017-11-28,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-28,Groupe La République en Marche,0.1456310679611651
2017-11-28,Groupe Les Républicains,0.0
2017-11-28,Groupe du Mouvement Démocrate et apparentés,0.08333333333333337
2017-11-28,"Groupe UDI, Agir et Indépendants",0.0
2017-11-28,Groupe Socialistes et apparentés,0.0
2017-11-28,Groupe La France insoumise,0.0
2017-11-28,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-28,Groupe La République en Marche,0.0786516853932584
2017-11-28,Groupe Les Républicains,0.0
2017-11-28,Groupe du Mouvement Démocrate et apparentés,
2017-11-28,"Groupe UDI, Agir et Indépendants",0.0
2017-11-28,Groupe Socialistes et apparentés,0.0
2017-11-28,Groupe La France insoumise,0.0
2017-11-28,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-28,Groupe La République en Marche,0.0
2017-11-28,Groupe Les Républicains,0.0
2017-11-28,Groupe du Mouvement Démocrate et apparentés,0.0
2017-11-28,"Groupe UDI, Agir et Indépendants",0.0
2017-11-28,Groupe Socialistes et apparentés,0.0
2017-11-28,Groupe La France insoumise,0.0
2017-11-28,Groupe de la Gauche démocrate et républicaine,0.0
2017-11-28,Groupe La République en Marche,0.0
2017-11-28,Groupe Les Républicains,0.15463917525773196
