scrutin_id,date,group,pour,contre,abstention
447,2018-04-09,Groupe La France insoumise,5,0,0
447,2018-04-09,Groupe de la Gauche démocrate et républicaine,5,0,0
447,2018-04-09,Non inscrits,1,1,0
446,2018-04-05,Groupe La République en Marche,0,22,0
446,2018-04-05,Groupe Les Républicains,8,0,0
446,2018-04-05,Groupe du Mouvement Démocrate et apparentés,0,1,0
446,2018-04-05,"Groupe UDI, Agir et Indépendants",1,0,0
446,2018-04-05,Groupe Nouvelle Gauche,0,1,0
446,2018-04-05,Groupe La France insoumise,0,0,0
446,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
446,2018-04-05,Non inscrits,0,0,0
445,2018-04-05,Groupe La République en Marche,0,27,0
445,2018-04-05,Groupe Les Républicains,9,0,0
445,2018-04-05,Groupe du Mouvement Démocrate et apparentés,0,1,0
445,2018-04-05,"Groupe UDI, Agir et Indépendants",1,0,0
445,2018-04-05,Groupe Nouvelle Gauche,0,1,0
445,2018-04-05,Groupe La France insoumise,0,1,0
445,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
445,2018-04-05,Non inscrits,0,0,0
444,2018-04-05,Groupe La République en Marche,0,26,0
444,2018-04-05,Groupe Les Républicains,9,0,0
444,2018-04-05,Groupe du Mouvement Démocrate et apparentés,0,1,0
444,2018-04-05,"Groupe UDI, Agir et Indépendants",1,0,0
444,2018-04-05,Groupe Nouvelle Gauche,0,1,0
444,2018-04-05,Groupe La France insoumise,0,1,0
444,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
444,2018-04-05,Non inscrits,0,0,0
443,2018-04-05,Groupe La République en Marche,0,26,0
443,2018-04-05,Groupe Les Républicains,7,0,0
443,2018-04-05,Groupe du Mouvement Démocrate et apparentés,0,1,0
443,2018-04-05,"Groupe UDI, Agir et Indépendants",0,1,0
443,2018-04-05,Groupe Nouvelle Gauche,0,0,0
443,2018-04-05,Groupe La France insoumise,0,1,0
443,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
443,2018-04-05,Non inscrits,0,0,0
442,2018-04-05,Groupe La République en Marche,0,28,1
442,2018-04-05,Groupe Les Républicains,8,0,0
442,2018-04-05,Groupe du Mouvement Démocrate et apparentés,0,1,0
442,2018-04-05,"Groupe UDI, Agir et Indépendants",1,0,0
442,2018-04-05,Groupe Nouvelle Gauche,0,1,0
442,2018-04-05,Groupe La France insoumise,0,1,0
442,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
442,2018-04-05,Non inscrits,1,0,0
441,2018-04-05,Groupe La République en Marche,56,0,0
441,2018-04-05,Groupe Les Républicains,0,23,0
441,2018-04-05,Groupe du Mouvement Démocrate et apparentés,1,1,0
441,2018-04-05,"Groupe UDI, Agir et Indépendants",0,4,0
441,2018-04-05,Groupe Nouvelle Gauche,0,4,0
441,2018-04-05,Groupe La France insoumise,0,5,0
441,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
441,2018-04-05,Non inscrits,0,1,0
440,2018-04-05,Groupe La République en Marche,52,0,0
440,2018-04-05,Groupe Les Républicains,0,33,0
440,2018-04-05,Groupe du Mouvement Démocrate et apparentés,12,0,0
440,2018-04-05,"Groupe UDI, Agir et Indépendants",0,2,0
440,2018-04-05,Groupe Nouvelle Gauche,0,1,0
440,2018-04-05,Groupe La France insoumise,0,4,0
440,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,0,0
440,2018-04-05,Non inscrits,0,2,0
439,2018-04-05,Groupe La République en Marche,55,0,0
439,2018-04-05,Groupe Les Républicains,0,41,0
439,2018-04-05,Groupe du Mouvement Démocrate et apparentés,12,0,0
439,2018-04-05,"Groupe UDI, Agir et Indépendants",0,5,0
439,2018-04-05,Groupe Nouvelle Gauche,0,2,0
439,2018-04-05,Groupe La France insoumise,0,2,0
439,2018-04-05,Groupe de la Gauche démocrate et républicaine,0,1,0
439,2018-04-05,Non inscrits,0,2,0
438,2018-04-03,Groupe La République en Marche,4,100,6
438,2018-04-03,Groupe Les Républicains,9,0,0
438,2018-04-03,Groupe du Mouvement Démocrate et apparentés,0,14,1
438,2018-04-03,"Groupe UDI, Agir et Indépendants",2,0,0
438,2018-04-03,Groupe Nouvelle Gauche,12,0,0
438,2018-04-03,Groupe La France insoumise,10,0,0
438,2018-04-03,Groupe de la Gauche démocrate et républicaine,8,0,0
438,2018-04-03,Non inscrits,3,0,0
437,2018-03-29,Groupe La République en Marche,0,39,0
437,2018-03-29,Groupe Les Républicains,0,9,0
437,2018-03-29,Groupe du Mouvement Démocrate et apparentés,0,2,0
437,2018-03-29,"Groupe UDI, Agir et Indépendants",0,1,0
437,2018-03-29,Groupe Nouvelle Gauche,0,5,0
437,2018-03-29,Groupe La France insoumise,3,0,0
437,2018-03-29,Groupe de la Gauche démocrate et républicaine,1,0,0
437,2018-03-29,Non inscrits,0,1,0
436,2018-03-29,Groupe La République en Marche,0,25,0
436,2018-03-29,Groupe Les Républicains,0,3,0
436,2018-03-29,Groupe du Mouvement Démocrate et apparentés,0,4,0
436,2018-03-29,"Groupe UDI, Agir et Indépendants",0,1,0
436,2018-03-29,Groupe Nouvelle Gauche,4,0,0
436,2018-03-29,Groupe La France insoumise,0,0,1
436,2018-03-29,Groupe de la Gauche démocrate et républicaine,1,0,0
436,2018-03-29,Non inscrits,1,0,0
435,2018-03-28,Groupe La République en Marche,38,0,0
435,2018-03-28,Groupe Les Républicains,2,2,0
435,2018-03-28,Groupe du Mouvement Démocrate et apparentés,3,0,0
435,2018-03-28,"Groupe UDI, Agir et Indépendants",1,0,0
435,2018-03-28,Groupe Nouvelle Gauche,0,4,0
435,2018-03-28,Groupe La France insoumise,0,0,3
435,2018-03-28,Groupe de la Gauche démocrate et républicaine,0,0,0
435,2018-03-28,Non inscrits,0,1,0
434,2018-03-28,Groupe La République en Marche,36,0,0
434,2018-03-28,Groupe Les Républicains,6,0,0
434,2018-03-28,Groupe du Mouvement Démocrate et apparentés,3,1,0
434,2018-03-28,"Groupe UDI, Agir et Indépendants",1,0,0
434,2018-03-28,Groupe Nouvelle Gauche,0,9,0
434,2018-03-28,Groupe La France insoumise,0,4,0
434,2018-03-28,Groupe de la Gauche démocrate et républicaine,0,6,0
434,2018-03-28,Non inscrits,0,0,0
433,2018-03-27,Groupe La République en Marche,306,0,1
433,2018-03-27,Groupe Les Républicains,2,1,97
433,2018-03-27,Groupe du Mouvement Démocrate et apparentés,46,0,0
433,2018-03-27,"Groupe UDI, Agir et Indépendants",31,0,1
433,2018-03-27,Groupe Nouvelle Gauche,0,0,30
433,2018-03-27,Groupe La France insoumise,0,17,0
433,2018-03-27,Groupe de la Gauche démocrate et républicaine,0,16,0
433,2018-03-27,Non inscrits,4,3,8
432,2018-03-22,Groupe La République en Marche,3,36,1
432,2018-03-22,Groupe Les Républicains,1,0,3
432,2018-03-22,Groupe du Mouvement Démocrate et apparentés,3,0,0
432,2018-03-22,"Groupe UDI, Agir et Indépendants",1,1,0
432,2018-03-22,Groupe Nouvelle Gauche,1,0,0
432,2018-03-22,Groupe La France insoumise,0,0,2
432,2018-03-22,Groupe de la Gauche démocrate et républicaine,1,0,0
432,2018-03-22,Non inscrits,1,0,1
431,2018-03-22,Groupe La République en Marche,0,31,2
431,2018-03-22,Groupe Les Républicains,0,0,4
431,2018-03-22,Groupe du Mouvement Démocrate et apparentés,3,2,0
431,2018-03-22,"Groupe UDI, Agir et Indépendants",1,2,0
431,2018-03-22,Groupe Nouvelle Gauche,1,0,0
431,2018-03-22,Groupe La France insoumise,2,0,0
431,2018-03-22,Groupe de la Gauche démocrate et républicaine,1,0,0
431,2018-03-22,Non inscrits,1,0,1
430,2018-03-22,Groupe La République en Marche,3,25,3
430,2018-03-22,Groupe Les Républicains,8,0,0
430,2018-03-22,Groupe du Mouvement Démocrate et apparentés,3,0,0
430,2018-03-22,"Groupe UDI, Agir et Indépendants",2,0,0
430,2018-03-22,Groupe Nouvelle Gauche,1,0,0
430,2018-03-22,Groupe La France insoumise,0,1,0
430,2018-03-22,Groupe de la Gauche démocrate et républicaine,1,0,0
430,2018-03-22,Non inscrits,0,0,0
429,2018-03-22,Groupe La République en Marche,1,36,0
429,2018-03-22,Groupe Les Républicains,0,0,8
429,2018-03-22,Groupe du Mouvement Démocrate et apparentés,1,2,0
429,2018-03-22,"Groupe UDI, Agir et Indépendants",0,1,1
429,2018-03-22,Groupe Nouvelle Gauche,1,0,0
429,2018-03-22,Groupe La France insoumise,2,0,0
429,2018-03-22,Groupe de la Gauche démocrate et républicaine,1,0,0
429,2018-03-22,Non inscrits,0,0,1
428,2018-03-22,Groupe La République en Marche,0,52,0
428,2018-03-22,Groupe Les Républicains,10,0,0
428,2018-03-22,Groupe du Mouvement Démocrate et apparentés,0,5,0
428,2018-03-22,"Groupe UDI, Agir et Indépendants",0,1,0
428,2018-03-22,Groupe Nouvelle Gauche,0,0,0
428,2018-03-22,Groupe La France insoumise,0,0,1
428,2018-03-22,Groupe de la Gauche démocrate et républicaine,1,0,0
428,2018-03-22,Non inscrits,2,1,0
427,2018-03-22,Groupe La République en Marche,0,52,0
427,2018-03-22,Groupe Les Républicains,10,0,0
427,2018-03-22,Groupe du Mouvement Démocrate et apparentés,0,5,0
427,2018-03-22,"Groupe UDI, Agir et Indépendants",0,1,0
427,2018-03-22,Groupe Nouvelle Gauche,1,0,0
427,2018-03-22,Groupe La France insoumise,0,0,1
427,2018-03-22,Groupe de la Gauche démocrate et républicaine,1,0,0
427,2018-03-22,Non inscrits,2,1,0
426,2018-03-21,Groupe La République en Marche,0,52,0
426,2018-03-21,Groupe Les Républicains,15,0,0
426,2018-03-21,Groupe du Mouvement Démocrate et apparentés,0,9,0
426,2018-03-21,"Groupe UDI, Agir et Indépendants",1,1,0
426,2018-03-21,Groupe Nouvelle Gauche,2,0,0
426,2018-03-21,Groupe La France insoumise,0,0,3
426,2018-03-21,Groupe de la Gauche démocrate et républicaine,2,0,0
426,2018-03-21,Non inscrits,1,1,1
425,2018-03-21,Groupe La République en Marche,4,51,3
425,2018-03-21,Groupe Les Républicains,0,1,14
425,2018-03-21,Groupe du Mouvement Démocrate et apparentés,3,5,0
425,2018-03-21,"Groupe UDI, Agir et Indépendants",0,0,2
425,2018-03-21,Groupe Nouvelle Gauche,2,0,0
425,2018-03-21,Groupe La France insoumise,3,0,0
425,2018-03-21,Groupe de la Gauche démocrate et républicaine,2,0,0
425,2018-03-21,Non inscrits,1,1,0
424,2018-03-21,Groupe La République en Marche,62,0,1
424,2018-03-21,Groupe Les Républicains,10,0,3
424,2018-03-21,Groupe du Mouvement Démocrate et apparentés,9,0,0
424,2018-03-21,"Groupe UDI, Agir et Indépendants",1,0,0
424,2018-03-21,Groupe Nouvelle Gauche,1,0,0
424,2018-03-21,Groupe La France insoumise,2,0,0
424,2018-03-21,Groupe de la Gauche démocrate et républicaine,2,0,0
424,2018-03-21,Non inscrits,2,0,0
423,2018-03-21,Groupe La République en Marche,1,34,0
423,2018-03-21,Groupe Les Républicains,0,9,0
423,2018-03-21,Groupe du Mouvement Démocrate et apparentés,0,7,0
423,2018-03-21,"Groupe UDI, Agir et Indépendants",0,1,0
423,2018-03-21,Groupe Nouvelle Gauche,0,1,0
423,2018-03-21,Groupe La France insoumise,4,0,0
423,2018-03-21,Groupe de la Gauche démocrate et républicaine,2,0,0
423,2018-03-21,Non inscrits,0,1,0
422,2018-03-20,Groupe La République en Marche,3,40,5
422,2018-03-20,Groupe Les Républicains,8,0,0
422,2018-03-20,Groupe du Mouvement Démocrate et apparentés,9,0,0
422,2018-03-20,"Groupe UDI, Agir et Indépendants",1,0,0
422,2018-03-20,Groupe Nouvelle Gauche,1,0,0
422,2018-03-20,Groupe La France insoumise,5,0,0
422,2018-03-20,Groupe de la Gauche démocrate et républicaine,2,0,0
422,2018-03-20,Non inscrits,1,1,0
421,2018-03-20,Groupe La République en Marche,0,49,0
421,2018-03-20,Groupe Les Républicains,0,0,1
421,2018-03-20,Groupe du Mouvement Démocrate et apparentés,0,9,0
421,2018-03-20,"Groupe UDI, Agir et Indépendants",0,2,0
421,2018-03-20,Groupe Nouvelle Gauche,0,0,1
421,2018-03-20,Groupe La France insoumise,5,0,0
421,2018-03-20,Groupe de la Gauche démocrate et républicaine,2,0,0
421,2018-03-20,Non inscrits,0,1,1
420,2018-03-20,Groupe La République en Marche,0,60,0
420,2018-03-20,Groupe Les Républicains,22,0,0
420,2018-03-20,Groupe du Mouvement Démocrate et apparentés,0,6,0
420,2018-03-20,"Groupe UDI, Agir et Indépendants",0,3,0
420,2018-03-20,Groupe Nouvelle Gauche,2,0,0
420,2018-03-20,Groupe La France insoumise,1,0,0
420,2018-03-20,Groupe de la Gauche démocrate et républicaine,1,0,0
420,2018-03-20,Non inscrits,0,1,2
419,2018-03-20,Groupe La République en Marche,289,0,0
419,2018-03-20,Groupe Les Républicains,95,0,0
419,2018-03-20,Groupe du Mouvement Démocrate et apparentés,44,0,0
419,2018-03-20,"Groupe UDI, Agir et Indépendants",31,0,0
419,2018-03-20,Groupe Nouvelle Gauche,31,0,0
419,2018-03-20,Groupe La France insoumise,17,0,0
419,2018-03-20,Groupe de la Gauche démocrate et républicaine,16,0,0
419,2018-03-20,Non inscrits,14,2,0
418,2018-03-08,Groupe La République en Marche,26,0,0
418,2018-03-08,Groupe Les Républicains,0,1,0
418,2018-03-08,Groupe du Mouvement Démocrate et apparentés,1,0,0
418,2018-03-08,"Groupe UDI, Agir et Indépendants",0,0,0
418,2018-03-08,Groupe Nouvelle Gauche,0,2,0
418,2018-03-08,Groupe La France insoumise,0,4,0
418,2018-03-08,Groupe de la Gauche démocrate et républicaine,0,9,0
418,2018-03-08,Non inscrits,0,1,0
417,2018-03-08,Groupe La République en Marche,32,0,0
417,2018-03-08,Groupe Les Républicains,0,1,0
417,2018-03-08,Groupe du Mouvement Démocrate et apparentés,2,0,0
417,2018-03-08,"Groupe UDI, Agir et Indépendants",0,0,0
417,2018-03-08,Groupe Nouvelle Gauche,0,2,0
417,2018-03-08,Groupe La France insoumise,0,5,0
417,2018-03-08,Groupe de la Gauche démocrate et républicaine,0,10,0
417,2018-03-08,Non inscrits,0,1,0
416,2018-03-08,Groupe La République en Marche,35,0,0
416,2018-03-08,Groupe Les Républicains,0,3,0
416,2018-03-08,Groupe du Mouvement Démocrate et apparentés,1,0,0
416,2018-03-08,"Groupe UDI, Agir et Indépendants",0,1,0
416,2018-03-08,Groupe Nouvelle Gauche,0,1,0
416,2018-03-08,Groupe La France insoumise,0,5,0
416,2018-03-08,Groupe de la Gauche démocrate et républicaine,0,10,0
416,2018-03-08,Non inscrits,0,0,0
415,2018-03-08,Groupe La République en Marche,40,1,1
415,2018-03-08,Groupe Les Républicains,0,4,0
415,2018-03-08,Groupe du Mouvement Démocrate et apparentés,3,0,1
415,2018-03-08,"Groupe UDI, Agir et Indépendants",0,2,0
415,2018-03-08,Groupe Nouvelle Gauche,0,2,0
415,2018-03-08,Groupe La France insoumise,0,6,0
415,2018-03-08,Groupe de la Gauche démocrate et républicaine,0,12,0
415,2018-03-08,Non inscrits,0,1,0
414,2018-03-08,Groupe La République en Marche,71,0,0
414,2018-03-08,Groupe Les Républicains,0,9,0
414,2018-03-08,Groupe du Mouvement Démocrate et apparentés,13,0,0
414,2018-03-08,"Groupe UDI, Agir et Indépendants",0,0,2
414,2018-03-08,Groupe Nouvelle Gauche,0,6,0
414,2018-03-08,Groupe La France insoumise,0,13,0
414,2018-03-08,Groupe de la Gauche démocrate et républicaine,0,12,0
414,2018-03-08,Non inscrits,0,1,0
413,2018-03-07,Groupe La République en Marche,52,0,0
413,2018-03-07,Groupe Les Républicains,9,0,0
413,2018-03-07,Groupe du Mouvement Démocrate et apparentés,9,0,0
413,2018-03-07,"Groupe UDI, Agir et Indépendants",3,0,0
413,2018-03-07,Groupe Nouvelle Gauche,2,0,0
413,2018-03-07,Groupe La France insoumise,3,0,0
413,2018-03-07,Groupe de la Gauche démocrate et républicaine,0,0,1
413,2018-03-07,Non inscrits,0,0,0
412,2018-03-07,Groupe La République en Marche,16,0,0
412,2018-03-07,Groupe Les Républicains,8,0,0
412,2018-03-07,Groupe du Mouvement Démocrate et apparentés,7,0,0
412,2018-03-07,"Groupe UDI, Agir et Indépendants",1,0,0
412,2018-03-07,Groupe Nouvelle Gauche,3,0,0
412,2018-03-07,Groupe La France insoumise,0,4,0
412,2018-03-07,Groupe de la Gauche démocrate et républicaine,0,1,0
412,2018-03-07,Non inscrits,0,0,0
411,2018-03-07,Groupe La République en Marche,30,0,0
411,2018-03-07,Groupe Les Républicains,4,0,0
411,2018-03-07,Groupe du Mouvement Démocrate et apparentés,6,0,0
411,2018-03-07,"Groupe UDI, Agir et Indépendants",3,0,0
411,2018-03-07,Groupe Nouvelle Gauche,2,0,0
411,2018-03-07,Groupe La France insoumise,0,4,0
411,2018-03-07,Groupe de la Gauche démocrate et républicaine,0,4,0
411,2018-03-07,Non inscrits,1,0,0
410,2018-03-06,Groupe La République en Marche,28,0,0
410,2018-03-06,Groupe Les Républicains,0,0,0
410,2018-03-06,Groupe du Mouvement Démocrate et apparentés,2,0,0
410,2018-03-06,"Groupe UDI, Agir et Indépendants",1,0,0
410,2018-03-06,Groupe Nouvelle Gauche,3,0,0
410,2018-03-06,Groupe La France insoumise,0,1,0
410,2018-03-06,Groupe de la Gauche démocrate et républicaine,0,1,0
410,2018-03-06,Non inscrits,0,0,0
409,2018-03-06,Groupe La République en Marche,71,0,0
409,2018-03-06,Groupe Les Républicains,12,0,0
409,2018-03-06,Groupe du Mouvement Démocrate et apparentés,4,1,0
409,2018-03-06,"Groupe UDI, Agir et Indépendants",2,0,0
409,2018-03-06,Groupe Nouvelle Gauche,4,0,0
409,2018-03-06,Groupe La France insoumise,0,3,0
409,2018-03-06,Groupe de la Gauche démocrate et républicaine,2,0,0
409,2018-03-06,Non inscrits,1,2,1
408,2018-03-06,Groupe La République en Marche,90,0,0
408,2018-03-06,Groupe Les Républicains,30,0,0
408,2018-03-06,Groupe du Mouvement Démocrate et apparentés,15,0,0
408,2018-03-06,"Groupe UDI, Agir et Indépendants",6,0,0
408,2018-03-06,Groupe Nouvelle Gauche,4,0,0
408,2018-03-06,Groupe La France insoumise,6,0,0
408,2018-03-06,Groupe de la Gauche démocrate et républicaine,4,0,0
408,2018-03-06,Non inscrits,7,0,0
407,2018-02-20,Groupe La République en Marche,290,0,0
407,2018-02-20,Groupe Les Républicains,0,100,0
407,2018-02-20,Groupe du Mouvement Démocrate et apparentés,41,2,0
407,2018-02-20,"Groupe UDI, Agir et Indépendants",24,4,4
407,2018-02-20,Groupe Nouvelle Gauche,0,26,4
407,2018-02-20,Groupe La France insoumise,17,0,0
407,2018-02-20,Groupe de la Gauche démocrate et républicaine,0,16,0
407,2018-02-20,Non inscrits,4,7,6
406,2018-02-15,Groupe La République en Marche,45,1,5
406,2018-02-15,Groupe Les Républicains,3,0,0
406,2018-02-15,Groupe du Mouvement Démocrate et apparentés,6,1,0
406,2018-02-15,"Groupe UDI, Agir et Indépendants",2,0,0
406,2018-02-15,Groupe Nouvelle Gauche,0,0,0
406,2018-02-15,Groupe La France insoumise,0,4,0
406,2018-02-15,Groupe de la Gauche démocrate et républicaine,0,1,0
406,2018-02-15,Non inscrits,0,0,1
405,2018-02-15,Groupe La République en Marche,41,0,7
405,2018-02-15,Groupe Les Républicains,3,0,0
405,2018-02-15,Groupe du Mouvement Démocrate et apparentés,5,1,0
405,2018-02-15,"Groupe UDI, Agir et Indépendants",2,0,0
405,2018-02-15,Groupe Nouvelle Gauche,0,0,0
405,2018-02-15,Groupe La France insoumise,0,4,0
405,2018-02-15,Groupe de la Gauche démocrate et républicaine,0,1,0
405,2018-02-15,Non inscrits,0,0,0
404,2018-02-15,Groupe La République en Marche,38,1,8
404,2018-02-15,Groupe Les Républicains,3,0,0
404,2018-02-15,Groupe du Mouvement Démocrate et apparentés,5,1,1
404,2018-02-15,"Groupe UDI, Agir et Indépendants",1,0,0
404,2018-02-15,Groupe Nouvelle Gauche,0,0,0
404,2018-02-15,Groupe La France insoumise,0,2,0
404,2018-02-15,Groupe de la Gauche démocrate et républicaine,0,1,0
404,2018-02-15,Non inscrits,1,0,0
403,2018-02-15,Groupe La République en Marche,31,0,0
403,2018-02-15,Groupe Les Républicains,0,2,0
403,2018-02-15,Groupe du Mouvement Démocrate et apparentés,7,0,0
403,2018-02-15,"Groupe UDI, Agir et Indépendants",0,1,0
403,2018-02-15,Groupe Nouvelle Gauche,0,1,0
403,2018-02-15,Groupe La France insoumise,0,2,0
403,2018-02-15,Groupe de la Gauche démocrate et républicaine,0,4,0
403,2018-02-15,Non inscrits,0,0,0
402,2018-02-15,Groupe La République en Marche,39,0,0
402,2018-02-15,Groupe Les Républicains,0,0,4
402,2018-02-15,Groupe du Mouvement Démocrate et apparentés,8,0,0
402,2018-02-15,"Groupe UDI, Agir et Indépendants",2,0,0
402,2018-02-15,Groupe Nouvelle Gauche,0,3,0
402,2018-02-15,Groupe La France insoumise,0,7,0
402,2018-02-15,Groupe de la Gauche démocrate et républicaine,0,3,0
402,2018-02-15,Non inscrits,0,0,0
401,2018-02-15,Groupe La République en Marche,0,37,0
401,2018-02-15,Groupe Les Républicains,0,0,0
401,2018-02-15,Groupe du Mouvement Démocrate et apparentés,0,4,0
401,2018-02-15,"Groupe UDI, Agir et Indépendants",0,2,0
401,2018-02-15,Groupe Nouvelle Gauche,1,0,1
401,2018-02-15,Groupe La France insoumise,5,0,0
401,2018-02-15,Groupe de la Gauche démocrate et républicaine,2,0,0
401,2018-02-15,Non inscrits,0,1,0
400,2018-02-14,Groupe La République en Marche,56,0,0
400,2018-02-14,Groupe Les Républicains,0,8,0
400,2018-02-14,Groupe du Mouvement Démocrate et apparentés,8,0,0
400,2018-02-14,"Groupe UDI, Agir et Indépendants",1,0,0
400,2018-02-14,Groupe Nouvelle Gauche,0,0,0
400,2018-02-14,Groupe La France insoumise,0,2,0
400,2018-02-14,Groupe de la Gauche démocrate et républicaine,0,2,0
400,2018-02-14,Non inscrits,0,0,0
399,2018-02-14,Groupe La République en Marche,0,45,0
399,2018-02-14,Groupe Les Républicains,10,0,0
399,2018-02-14,Groupe du Mouvement Démocrate et apparentés,0,3,0
